id,price
1,51284.85
2,53641.23
3,22729.22
4,2868.89
5,5717.3
6,6400.23
7,4415.458071428571
8,14232.67
9,4615.74
10,19468.23
11,5712.94
12,5239.32
13,4324.39
14,55318.51
15,40225.84
16,55168.84
17,55618.64
18,6458.19
19,65257.81
20,7440.465999999999
21,6217.02
22,60162.55
23,45161.64
24,5632.19
25,5134.47
26,4523.06
27,6037.01
28,5509.3
29,4228.41
30,6554.1
31,5916.27
32,64859.43
33,60228.99
34,53073.13
35,10089.26
36,5864.1
37,5472.21
38,47444.74
39,5613.42
40,2263.97
41,9839.59
42,77393.67
43,5326.93
44,3586.04
45,13073.595
46,3524.86
47,5986.11
48,11849.17
49,66828.01
50,6482.65
51,5765.25
52,3277.68
53,6504.14
54,4365.89
55,7343.36
56,2922.76
57,4041.22
58,52844.36
59,3265.06
60,61704.81
61,11282.86
62,56282.52
63,6772.64
64,10535.17
65,56550.36
66,62538.4
67,45665.51
68,12089.85
69,46444.36
70,45257.0
71,6067.35
72,6545.56
73,9603.36
74,7945.09
75,12755.57
76,6763.84
77,6017.95
78,3214.03
79,63094.56
80,11644.07
81,5022.96
82,6086.0
83,7881.37
84,5397.66
85,34040.79
86,59644.98
87,4673.62
88,14467.64
89,60308.86
90,4523.24
91,4695.96
92,64272.88
93,55931.35
94,81312.38
95,53469.56
96,11683.19
97,5702.72
98,19798.46
99,6130.23
100,66718.43
101,5061.75
102,7954.4
103,7631.2
104,2678.95
105,5657.01
106,9054.18
107,53624.85
108,54148.43
109,46855.59
110,2503.01
111,49229.82
112,53199.23
113,8615.09
114,3261.54
115,3356.97
116,3622.48
117,5613.39
118,3481.76
119,6020.95
120,15461.59
121,51460.05
122,15514.21
123,6401.81
124,45981.31
125,5787.58
126,6256.14
127,6288.64
128,11069.66
129,66272.08
130,4521.7
131,6281.78
132,60735.47
133,5924.16
134,6008.31
135,4817.64
136,42888.02
137,5009.64
138,7690.57
139,4030.61
140,4810.52
141,3554.25
142,51551.24
143,8337.24
144,1711.79
145,54448.24
146,2696.46
147,6403.38
148,17144.54
149,6401.42
150,4805.72
151,7742.13
152,63504.36
153,7602.66
154,7067.9
155,60456.18
156,6742.24
157,7798.08
158,5335.23
159,6341.0
160,4689.1
161,54997.06
162,6599.56
163,68371.56
164,8079.66
165,59597.48
166,36612.54
167,60593.52
168,4943.18
169,11988.24
170,51877.14
171,1849.27
172,7715.08
173,51564.29
174,55155.56
175,5305.84
176,69523.26
177,4259.29
178,3900.42
179,5357.79
180,62953.26
181,28806.22
182,7549.09
183,11496.73
184,6255.39
185,24413.28
186,6725.63
187,9096.92
188,53454.89
189,16590.15
190,4512.01
191,54970.21
192,3265.55
193,54534.44
194,6370.49
195,4401.29
196,6267.38
197,2511.93
198,16498.76
199,12693.67
200,60680.35
201,70147.19
202,12985.99
203,4308.11
204,7378.38
205,59520.84
206,61484.09
207,4169.34
208,45219.59
209,49835.24
210,9309.84
211,57927.86
212,41725.52
213,4674.56
214,5386.82
215,6293.38
216,49538.51
217,5359.24
218,31739.89
219,7255.72
220,3442.84
221,3777.09
222,4066.31
223,22152.0
224,55693.75
225,55668.83
226,12729.98
227,7877.6
228,9981.47
229,4898.57
230,61731.78
231,4361.62
232,6446.73
233,14063.1
234,10874.65
235,3750.81
236,6104.23
237,2809.97
238,4129.57
239,2388.19
240,11832.94
241,61879.39
242,51887.45
243,3940.14
244,59981.28
245,8766.51
246,49520.99
247,55020.7
248,4982.66
249,5399.95
250,66724.58
251,9667.78
252,5875.09
253,53467.66
254,11450.6
255,6198.49
256,69700.0
257,4612.78
258,2846.02
259,4244.52
260,54092.29
261,3695.78
262,6014.78
263,53888.31
264,4545.56
265,7751.67
266,2341.81
267,41167.55
268,47959.94
269,45113.57
270,7742.79
271,6492.67
272,7755.34
273,49957.69
274,31545.47
275,2357.63
276,8365.68
277,29218.19
278,7508.03
279,32785.63
280,6130.89
281,39549.43
282,5181.71
283,5788.87
284,6816.9
285,49725.0
286,6321.31
287,38778.98
288,5725.31
289,61361.28
290,1805.21
291,2024.09
292,6472.26
293,8054.14
294,6211.63
295,4896.77
296,4051.46
297,44812.12
298,15780.3
299,9953.11
300,5471.44
301,59930.51
302,2855.92
303,7268.54
304,12156.92
305,52832.77
306,6030.77
307,51676.83
308,5286.28
309,56283.37
310,12815.02
311,5227.54
312,55171.6
313,4740.94
314,2475.83
315,3965.63
316,34295.23
317,4293.35
318,5756.98
319,8405.64
320,4271.17
321,4492.59
322,60949.28
323,5604.0
324,3745.5
325,6535.15
326,14711.17
327,6515.65
328,5124.8
329,5973.63
330,4514.24
331,12429.79
332,7134.96
333,64597.0
334,5129.01
335,7098.21
336,11547.56
337,4669.4
338,22236.22
339,13484.98
340,48050.435
341,48670.4
342,50571.0
343,3800.36
344,5904.34
345,13095.96
346,71149.98
347,3413.57
348,3649.55
349,6178.97
350,11052.69
351,4434.23
352,5949.0
353,5019.74
354,4591.48
355,4342.92
356,73764.77
357,47909.39
358,4756.5
359,4592.02
360,49602.5
361,57117.0
362,6823.45
363,51306.16
364,2475.6
365,63012.62
366,29928.83
367,4043.16
368,4932.03
369,6474.35
370,6584.21
371,5089.82
372,4015.46
373,6062.39
374,6398.57
375,11622.27
376,49614.12
377,5606.67
378,59701.82
379,5657.72
380,2126.12
381,63469.19
382,6907.99
383,7464.75
384,4748.36
385,7400.21
386,65380.76
387,60440.93
388,4910.73
389,51577.73
390,58020.06
391,58820.0
392,81443.89
393,7531.8
394,56135.95
395,72413.4
396,55546.4
397,54302.96
398,4664.31
399,5651.67
400,3001.58
401,7535.07
402,6846.95
403,9122.46
404,58950.82
405,48768.31
406,4458.48
407,5641.46
408,67217.55
409,5868.63
410,5538.22
411,6276.168000000001
412,52725.15
413,6911.6
414,6025.88
415,4949.94
416,3311.17
417,28527.82
418,6532.52
419,51907.02
420,11488.95
421,4602.91
422,4852.08
423,4015.99
424,59212.61
425,15914.93
426,4239.43
427,3511.46
428,12521.425
429,2150.0
430,6224.63
431,49737.0
432,6379.74
433,6634.88
434,62168.64
435,2202.08
436,6070.73
437,12926.67
438,12666.53
439,5920.31
440,62326.38
441,9401.27
442,57408.54
443,4607.57
444,3766.9
445,4474.04
446,49725.0
447,55367.34
448,8654.17
449,3559.5
450,49111.2
451,50159.16
452,47843.9
453,4791.83
454,6233.03
455,5024.05
456,2149.66
457,49698.21
458,42220.73
459,11242.07
460,6806.21
461,4909.24
462,5949.0
463,4462.97
464,6190.25
465,1608.52
466,2150.0
467,7405.18
468,4967.0675
469,5011.74
470,9812.32
471,10599.38
472,8680.9
473,5109.9
474,6045.66
475,4495.0
476,11262.01
477,11990.34
478,4403.98
479,13780.68
480,33763.64
481,5977.0
482,5366.53
483,2799.46
484,3267.36
485,10822.7
486,6125.2
487,61635.36
488,5015.93
489,50224.71
490,7167.49
491,51308.69
492,5638.37
493,57320.06
494,57036.59
495,5762.26
496,34760.24
497,5481.75
498,4925.59
499,59395.28
500,51899.26
501,4506.28
502,4539.56
503,62619.98
504,45193.99
505,47260.63
506,8540.08
507,5487.0
508,32684.55
509,2770.17
510,55469.58
511,6764.46
512,5865.27
513,36803.03
514,7093.41
515,70688.96
516,68309.93
517,3496.94
518,46385.4
519,4342.22
520,5698.08
521,72092.14
522,54336.16
523,4411.7
524,4701.08
525,7893.37
526,7399.55
527,6737.49
528,2891.83
529,6157.2
530,16566.52
531,51033.78
532,4010.7
533,56031.13
534,10849.186666666665
535,10572.82
536,62745.43
537,56105.06
538,4943.37
539,5077.78
540,3634.77
541,4744.37
542,2950.11
543,10071.34
544,55077.49
545,78351.51
546,52729.37
547,3951.11
548,11857.19
549,58953.3
550,4858.39
551,54294.64
552,5609.11
553,6086.61
554,4903.42
555,5247.71
556,5727.96
557,63921.89
558,51477.76
559,5916.99
560,41290.4
561,43136.78
562,2943.81
563,5792.85
564,4390.68
565,4687.61
566,51220.06
567,11730.23
568,9419.9
569,8359.14
570,6335.11
571,5020.68
572,16329.51
573,13663.27
574,4230.54
575,47829.78
576,4807.51
577,53653.33
578,4095.17
579,49424.78
580,65334.89
581,38531.92
582,4486.95
583,2394.5
584,2202.08
585,6593.48
586,57895.15
587,13368.5
588,71667.61
589,4444.79
590,3200.52
591,7086.1
592,61681.7
593,69136.19
594,5466.44
595,16333.87
596,67177.52
597,5323.78
598,4269.19
599,11816.7
600,37997.25
601,6317.35
602,5162.98
603,4004.74
604,7492.25
605,53878.37
606,6602.0
607,65443.51
608,36353.22
609,3886.64
610,6911.95
611,53146.26
612,4259.36
613,66998.12
614,9217.06
615,6275.37
616,6564.16
617,4514.15
618,16236.87
619,61426.44
620,51210.88
621,69428.52
622,5776.71
623,6450.62
624,12573.98
625,4123.32
626,4823.25
627,45470.71
628,53339.93
629,5515.12
630,56605.87
631,4937.04
632,69649.71
633,4971.96
634,5145.13
635,3881.86
636,4098.13
637,8061.02
638,56780.95
639,3293.51
640,53834.01
641,40088.14
642,9120.67
643,4655.69
644,3824.43
645,4093.88
646,58870.22
647,75816.19
648,2809.06
649,11360.72
650,8376.55
651,50644.36
652,4358.17
653,65140.99
654,60051.57
655,6380.93
656,6764.57
657,3071.05
658,9207.22
659,55592.4
660,5943.07
661,5998.28
662,4921.62
663,3127.95
664,14566.4
665,5937.29
666,5756.23
667,12086.82
668,4752.3
669,4969.88
670,4692.66
671,57609.61
672,11630.81
673,5805.32
674,27816.48
675,59074.29
676,64019.3
677,34724.71
678,4420.98
679,14568.6
680,9453.81
681,5360.32
682,4885.28
683,7380.02
684,7405.39
685,6386.47
686,8385.92
687,13194.0
688,4810.25
689,4724.18
690,9817.05
691,4110.01
692,54030.94
693,7856.35
694,7320.33
695,6627.78
696,6186.82
697,6363.46
698,2917.48
699,11123.88
700,5143.73
701,63066.61
702,2536.17
703,3889.07
704,7100.1
705,51009.91
706,4057.13
707,51063.6
708,3576.94
709,3223.91
710,50814.76
711,12213.26
712,56195.17
713,36756.44
714,4579.53
715,55612.4
716,5946.5
717,7642.62
718,10674.32
719,26143.08
720,6615.2
721,59756.98
722,56531.03
723,54441.38
724,10027.7
725,44241.56
726,56759.88
727,5872.29
728,3367.6
729,5489.72
730,76298.47
731,27913.95
732,5252.58
733,5879.31
734,3785.8
735,55137.57
736,5473.9
737,3718.42
738,4581.32
739,59223.09
740,51355.91
741,55739.0
742,59751.64
743,4281.81
744,67346.4
745,12285.92
746,5278.41
747,60343.91
748,8292.79
749,56254.23
750,55006.62
751,6167.27
752,5221.02
753,5833.36
754,3819.25
755,5111.94
756,58426.84
757,45615.36
758,5775.72
759,54287.89
760,4543.48
761,7197.92
762,4768.47
763,7862.1
764,8522.83
765,55926.66
766,4487.82
767,71987.59
768,7423.6
769,5336.67
770,6197.52
771,4549.51
772,52398.78
773,79731.25
774,5884.27
775,4787.973928571429
776,47470.06
777,51145.83
778,4457.14
779,4336.49
780,2501.66
781,4678.29
782,43260.58
783,6330.31
784,22715.78
785,7709.15
786,7601.4
787,12668.57
788,4805.04
789,72078.52
790,17274.6
791,41345.12
792,33530.83
793,7364.9
794,31923.11
795,23593.98
796,63947.64
797,5300.24
798,7892.07
799,8843.85
800,1716.52
801,15912.66
802,5945.76
803,6156.78
804,52090.07
805,6269.77
806,24386.63
807,75419.94
808,12775.62
809,44627.85
810,9739.02
811,45550.35
812,6442.51
813,4975.99
814,60050.58
815,7049.3
816,8692.22
817,6452.43
818,5074.34
819,5130.17
820,57785.8
821,50075.07
822,5925.81
823,24082.48
824,49805.38
825,48942.91
826,6244.09
827,53658.87
828,2476.44
829,49884.33
830,6571.55
831,10309.23
832,4109.64
833,59346.55
834,64735.18
835,5449.03
836,4485.2
837,44326.72
838,13915.89
839,5400.05
840,11472.66
841,59961.67
842,48465.02
843,2707.76
844,23924.28
845,6162.18
846,67333.20333333332
847,43892.72
848,8894.58
849,6100.62
850,14500.8
851,4212.66
852,7521.71
853,5023.55
854,53609.68
855,18397.44
856,5509.01
857,54684.0
858,4903.89
859,6006.89
860,7858.53
861,4886.29
862,2784.57
863,49660.22
864,5685.98
865,2619.03
866,11844.1
867,52109.46
868,2124.16
869,3950.6
870,68523.08
871,5187.88
872,15212.77
873,45260.41
874,7957.45
875,67466.74
876,5691.76
877,3420.05
878,46695.18
879,4165.81
880,65010.21
881,5034.87
882,4639.18
883,8765.36
884,4249.28
885,6447.69
886,6870.93
887,4411.52
888,52368.29
889,39610.09
890,2195.4
891,5188.27
892,2247.71
893,3211.01
894,55746.7
895,9526.82
896,64839.69
897,5210.76
898,55839.24
899,6260.75
900,5503.53
901,62600.98
902,41584.46
903,9619.64
904,4823.38
905,5492.01
906,6595.59
907,60496.99
908,61707.13
909,6547.7
910,6612.87
911,5781.34
912,4711.43
913,65115.79
914,4130.11
915,5905.38
916,50251.35
917,6172.46
918,32640.4
919,3579.13
920,12050.09
921,67697.08
922,12805.82
923,55714.78
924,4755.41
925,54509.79
926,4586.14
927,67081.41
928,5427.25
929,31580.64
930,13412.62
931,10433.76
932,3238.19
933,49690.17
934,6182.44
935,4495.93
936,4949.319666666666
937,5355.24
938,41681.67
939,15194.96
940,5795.26
941,5045.56
942,64125.46
943,6188.31
944,4616.3
945,2424.25
946,6284.55
947,53151.98
948,2147.74
949,70399.2
950,56592.69
951,44131.17
952,54168.73
953,2265.01
954,13180.62
955,4493.33
956,50504.06
957,6718.73
958,8491.08
959,3230.24
960,66744.6
961,54582.79
962,5687.07
963,11828.72
964,4790.21
965,5606.48
966,6259.4
967,66974.33
968,10047.93
969,4386.43
970,3757.93
971,6660.09
972,60279.07
973,4104.82
974,50370.63
975,60867.89
976,59998.65
977,4434.79
978,74726.15
979,5719.85
980,5900.33
981,10768.66
982,57083.44
983,5967.6
984,5807.4
985,5477.98
986,6014.82
987,11884.48
988,5467.06
989,3553.36
990,6790.92
991,63325.28
992,59709.43
993,7108.69
994,53906.82
995,12204.7
996,3743.3
997,5262.19
998,6543.6
999,6030.37
1000,4651.89
1001,3561.84
1002,10070.75
1003,59590.71
1004,4395.47
1005,12417.0
1006,12614.68
1007,4126.89
1008,3586.73
1009,20296.74
1010,2619.49
1011,42327.42
1012,53177.23
1013,4486.21
1014,56686.2
1015,67312.11
1016,42344.8
1017,42415.33
1018,10981.29
1019,7846.32
1020,3059.07
1021,12656.85
1022,4434.65
1023,3524.55
1024,52490.95
1025,11289.75
1026,57409.14
1027,4135.64
1028,52576.27
1029,6178.11
1030,54684.0
1031,6453.74
1032,4368.05
1033,40796.58
1034,7528.97
1035,5322.92
1036,28209.51
1037,5360.71
1038,44642.41
1039,4507.26
1040,3079.29
1041,59439.44
1042,33983.12
